nonce,t,rt_price_mean,da_price_mean,soc_frac_mean,desired_sum_mw,final_sum_mw,desired_minus_final_mw,value_lost,repair_engaged,min_line_headroom_frac,costate_mean,cum_profit
41,57,94.72073250416443,90.96379774576539,0.5819325204487621,479.0777426575652,44.55816722063674,434.51957543692845,1760.6219311672467,1,-1.7235078183670757e-16,69.46621905005134,45342.194041501054
41,58,101.99333273969451,89.28072266040265,0.5746087467812125,512.1112352705397,250.17330526566158,261.9379300048781,1318.7907463287847,1,1.8061659210814484e-16,68.36172740008037,47534.90882833401
41,59,98.1751907384475,88.0183405173569,0.5337267435488117,511.75610857752713,173.63138207444428,338.12472650308285,1238.5391221753089,1,0.0,66.90554735588216,54250.26645576091
41,60,93.90047665296979,85.4548387355671,0.5095674981629645,511.75610857752713,23.815065757459415,487.9410428200677,2412.829585916472,1,-1.8061659210814484e-16,65.24196112465337,59837.94193685623
41,61,65.41333833083847,83.88417463337932,0.5037536641413152,48.96573859271638,46.92457673366064,2.041161859055734,-0.06365785029629478,0,0.16029279899284976,63.58804503019512,61226.522035525995
41,62,90.81127142410465,81.72430748753598,0.4976074881544733,511.75610857752713,236.29461850539536,275.46149007213177,1303.4484856900162,1,-3.612331842162897e-16,62.552699202804675,62655.131047777526
41,63,82.18083768606941,80.03623389935225,0.45854567346980557,511.75610857752713,172.2368304562594,339.5192781212677,1270.283127669849,1,-1.8061659210814484e-16,60.74764322687381,68350.02234013594
41,64,84.6702333803975,78.29685828299488,0.4326583115471638,511.75610857752713,40.60177260890056,471.1543359686266,2491.9404484275365,1,0.0,58.871429266725364,72306.6627015628
41,65,84.83847613034816,76.13315177847846,0.42332281251309256,511.75610857752713,218.60410619927677,293.15200237825036,1406.1792771439577,1,1.852423331718931e-16,57.464379426454876,73722.67798873168
41,66,77.1772959617425,73.695249885057,0.39097590105789404,420.3453964870116,226.8956543444672,193.4497421425444,338.5549392709436,1,-1.8061659210814484e-16,56.49980547829084,78506.46204738246
41,67,91.99637988051893,71.40911969379297,0.34979992721504216,511.75610857752713,71.98118594229689,439.77492263523027,2298.0336765163447,1,-3.510734034393599e-16,54.986014820260735,83807.47077733312
41,68,71.24389845966596,67.9953867314436,0.337066777857109,511.75610857752713,162.19125958494743,349.5648489925797,1118.9659544749884,1,0.0,53.57857478418664,86428.58621751564
41,69,74.44599241126689,65.9696230599562,0.30887974156412173,511.75610857752713,166.03038931159836,345.7257192659288,858.2514175499746,1,1.8417034525854732e-16,52.226643196881106,89516.66403557334
41,70,55.94361992317122,63.63424573438861,0.2838913947854523,175.37940184882297,36.18179727412917,139.1976045746938,82.7723445336378,1,0.0,50.64622862774543,93404.0409962173
